image,description,url,class
_art_t_tura_various_organ_1.jpg,"In 1469 the cover of the organ of the Cathedral in Ferrara was painted by Tura. The Annunciation was visible in the closed state of the organ, while in the open state the panel representing St George and the Dragon was shown. The cover of the organ was transferred to the Museum in 1735.The organ frontal for the Cathedral must serve as an introduction to the painter, although he was about thirty-nine years old when it was finished and obviously a fully formed painter. On one side was an Annunciation and on the other St George and the Princess, now shown on four separate canvases. These works were painted with tempera, although Tura seems frequently to have employed oils as well. They are emotionally charged, full of movement and intense expressionism. In the St George the frightened princess, placed close to the picture plane, moves swiftly to the left of the single canvas she occupies. Her fluttering, irregular draperies with decisive hills and valleys are carefully studied, but they do not follow the structure of her body or even her pose, becoming instead alive and rebelliously independent of the forms they hide.",https://www.wga.hu/art/t/tura/various/organ_1.jpg,annunciation
_art_zgothic_mural_12c2_14austri.jpg,"The interior walls of the Castle Chapel, a small hall church with three apses, of Castel Appiano (Burg Hosheppan) in the southern Tyrolian Appiano (Eppan), are entirely covered with paintings. The detail showing the Annunciation, like all the other paintings, reflects the predominant Veneto-Byzantine influence on the High Romanesque style.",https://www.wga.hu/art/zgothic/mural/12c2/14austri.jpg,annunciation
_art_p_pesellin_annuncia.jpg,"This painting is one of the finest of the small-scale devotional works which genre Pesellino specialized in. A soft morning light pervades the scene, the mirrored attitudes of the figures, shown humbly kneeling with their heads inclined and the detailed description of the Virgin's house result in a domestic intimacy. The influence of Filippo Lippi is recognizable, the model of the painting was an Annunciation painted by Lippi about two decades earlier.",https://www.wga.hu/art/p/pesellin/annuncia.jpg,annunciation
_art_c_christus_1_lastjud.jpg,"The panel was a wing of a triptych. Another wing, The Last Judgment, is also in the Berlin museum.",https://www.wga.hu/art/c/christus/1/lastjud.jpg,annunciation
_art_l_lippi_flippino_carafa_2assump0.jpg,"The Annunciation appears to be on a panel but in reality it is fresco while the frame, which mimics carved wood, is of gilded stucco.",https://www.wga.hu/art/l/lippi/flippino/carafa/2assump0.jpg,annunciation
_art_a_angelico_09_corridor_annunci1.jpg,The detail represents the Virgin Annunciate.,https://www.wga.hu/art/a/angelico/09/corridor/annunci1.jpg,annunciation
_art_n_niccolo_foligno_altarpi1.jpg,The two panels representing the Annunciation belonged to a larger altarpiece from the church of San Venanzio in Camerino. The other parts are dispersed in various museums.,https://www.wga.hu/art/n/niccolo/foligno/altarpi1.jpg,annunciation
_art_a_albani_1_annuncia.jpg,"Albani painted many versions of this subject. One of the best is the large altarpiece in the church of San Bartolomeo in Bologna, to which this painting is closely related.",https://www.wga.hu/art/a/albani/1/annuncia.jpg,annunciation
_art_l_luyckx_annuncia.jpg,"This painting was probably painted in Vienna, where Luyckx was a court painter.",https://www.wga.hu/art/l/luyckx/annuncia.jpg,annunciation
_art_p_primatic_chaalis1.jpg,"Chaalis Abbey was founded in 1136 by Louis VI of France. The monastery was sold and demolished during the French Revolution but most of the buildings had been ruinous for years previously thanks to mismanagement on the part of the commendatory abbots. Among the ruins, a chapel with important frescos by Primaticcio survives intact. The former abbey is now the location of the MusÃ©e Jacquemart-AndrÃ©. Like the museum of the same name in Paris it houses a part of the former collection of artworks of NÃ©lie Jacquemart-AndrÃ©.The Annunciation scene is on the reverse side of the faÃ§ade of the Our Lady chapel at the Chaalis Abbey in France. The fresco was commissioned by Cardinal Ippolito II d'Este, commendatory abbot of Chaalis, and painted in 1541 by Primaticcio and his workshop; the darker, lower part was restored by Paul Balze (1815-1884) in 1875-76. The whole fresco underwent a new restoration in 2006.",https://www.wga.hu/art/p/primatic/chaalis1.jpg,annunciation
_art_f_franceso_07_annuncia.jpg,This dated panel came from the parish church in Spino al Brembo near Bergamo. It was probably commissioned by a confraternity.,https://www.wga.hu/art/f/franceso/07/annuncia.jpg,annunciation
_art_s_sansovin_andrea_annuncia.jpg,"The Tuscan sculptor Andrea Contucci, known as Il Sansovino, was active in Florence, then in Portugal, before establishing himself in Rome in 1506. Six years later he was summoned by Pope Leo X to Loreto to direct the work there on the Santa Casa. In 1522, the artist carved the Annunciation placed on the sanctuary wall. Despite its complexity, the relief's composition remains clear. In cleverly designed progression, Gabriel emerges from the circling and descending group of flying angels and moves towards the Madonna, in an elaborate architectural setting. Sansovino is especially famous for his refined and essentially pictorial style, which exerted a great influence in Florence.",https://www.wga.hu/art/s/sansovin/andrea/annuncia.jpg,annunciation
_art_g_gentile_various_annunci1.jpg,"The room is lit by little rose windows and other windows of elaborate Gothic design. A frieze of miniature trefoil arches runs along the upper cornice of the room, defining the front edge of its coffered ceiling. An open arched doorway, through which the angel enters, admits to a garden, in which trees laden with fruit can be glimpsed to the far left.",https://www.wga.hu/art/g/gentile/various/annunci1.jpg,annunciation
_art_s_simone_6annunci_a_angel.jpg,"The other half of this diptych, representing the Virgin Annunciate is in the Hermitage, St. Petersburg.",https://www.wga.hu/art/s/simone/6annunci/a_angel.jpg,annunciation
_art_v_vouet_2_12annunc.jpg,"The conception is on a subtle diagonal from the window down Mary's red robe, echoed by the bodies of the hovering large angels. Mary hears, but does not see, the archangel Gabriel.",https://www.wga.hu/art/v/vouet/2/12annunc.jpg,annunciation
_art_p_pinturic_baglioni_1annunc3.jpg,"The artist included in the fresco his own portrait, emblazoned with his name, as a painting within the painting. What first catches the eye is the shelf just above it, on which books and other objects are arranged in the manner of a still-life. One of the books lies open. The white cloth draped decoratively across the front of the shelf casts a strong shadow on the wall, as do the candle and the wine carafe. These shadows presuppose some source of light from above and to the left, as do those of the two foreground figures.Pinturicchio's self-portrait was patterned after the one by Perugino in the Collegio del Cambio in Perugia, the painting which was completed shortly before Pinturicchio worked in Spello. The two portraits are indeed so very similar that it would seem that Pinturicchio wished to establish a definite link to that earlier work, possibly so as to document his status as the pupil of the famous Perugino",https://www.wga.hu/art/p/pinturic/baglioni/1annunc3.jpg,annunciation
_art_s_starnina_annunci2.jpg,"Between 1380 and 1450 the international Gothic style spread throughout Europe. Also known as the ""art courtois"", it is characterized by a taste for description of court life, Gothic arabesques and ornemental refinement. The Angel and the Virgin of the Annunciation of Gherardo Starnina, are fine examples of this tendency.",https://www.wga.hu/art/s/starnina/annunci2.jpg,annunciation
_art_a_angelico_01_5prado1.jpg,The picture shows a detail of the predella.,https://www.wga.hu/art/a/angelico/01/5prado1.jpg,annunciation
_art_zgothic_gothic_3_04e_1300.jpg,The sculptor is in the Chapter House of the Abbey.,https://www.wga.hu/art/zgothic/gothic/3/04e_1300.jpg,annunciation
_art_f_frueauf_elder_annunci1.jpg,"The shining golden line running along the hem of the garment, which follows and doubles the silhouette of the Virgin turning to the angel, is not winding; apart from minor interruptions and fresh beginnings, it gives a practically straight line. This quality of the latter is enhanced by the significant role allotted in the picture to objects of truly straight geometrical contours, as the praying-desk and the stone parapet. Obviously the painter was getting over his preference for the swirling turmoil of Late-Gothic lines and approaching the reassuring calm of the Renaissance.",https://www.wga.hu/art/f/frueauf/elder/annunci1.jpg,annunciation
_art_p_piero_2_91_91annun4.jpg,"The light from the window highlights the pure white marble column that divides the scene in two parts and supports the entablature of the porch where Mary stands. Unlike many other Virgins of the Annunciation, especially by fourteenth-century artists, who receive the announcement humbly and almost fearfully, Piero's Virgin stands, and is rather taller than life-sized. She is regal, with a very beautiful expression, serious, but untroubled. In the background to the right, there is a small glimpse of the nuptial chamber, with the rear wall decorated with a perspective cubes motif.",https://www.wga.hu/art/p/piero/2/91/91annun4.jpg,annunciation
_art_c_cavallin_mosaic_2scene.jpg,"The second scene of the Mary cycle, the Annunciation, is in the curve of the apse. This scene is especially notable for the vitality of its angel. He enters in haste, negotiating the irregularities in the terrain with a long stride and extending one hand in front of him. Mary shrinks back a bit, but maintains eye contact. One of Cavallini's innovations is the three-dimensionality of the architectural elements, which lends Mary's throne an uncommon monumentality.The Annunciation with its architectural elements and plasticity is a good example of the stylistic changes gradually taking place in the last decades of the 13th century.",https://www.wga.hu/art/c/cavallin/mosaic/2scene.jpg,annunciation
_art_l_lorenzo_credi_annunci.jpg,"This small work is entirely based on the precise division of spaces and surfaces and is valuable evidence of interior decoration during this period (note the elegance of the carved wood which was widely used in those years).It almost seems as if the central theme is not so much the event of the Annunciation as the room itself, which is entered by way of the small step of the simulated predella, and which leads out through a colonnade into an enchanting, orderly garden.In the step below the scene: Creation of Eve; Original Sin; Expulsion from the Garden of Eden,",https://www.wga.hu/art/l/lorenzo/credi/annunci.jpg,annunciation
_art_b_bonazza_annuncia.jpg,The Chapel of Our Lady of the Rosary was destroyed by fire in 1867. The restored chapel was reopened only in 1959. The dado round the sanctuary of the chapel are now decorated with 18th-century low-reliefs partly recomposed after the fire. Giovanni Bonazza's low-relief is part of this decoration.,https://www.wga.hu/art/b/bonazza/annuncia.jpg,annunciation
_art_m_memling_3mature6_36noannu.jpg,"This painting is one of the works featuring elongated figures which contribute to the monumental effect of the composition. Other examples with a similar typology - seemingly characteristic of Memling's later works - include the St Jerome (Ãffentliche Kunstsammlung, Basel) and Christ at the column (ColecciÃ³n Mateu, Barcelona).",https://www.wga.hu/art/m/memling/3mature6/36noannu.jpg,annunciation
_art_l_lippi_filippo_1440_01annun3.jpg,"The portraits of the donors, more recently identified as Folco Portinari and Folgonaccio, were probably carried out with the help of an assistant.",https://www.wga.hu/art/l/lippi/filippo/1440/01annun3.jpg,annunciation
_art_a_angelico_14_2illumip.jpg,"This miniature is from the San Marco Missal 558, fol. 33v.",https://www.wga.hu/art/a/angelico/14/2illumip.jpg,annunciation
_art_e_ezquerra_cycle2.jpg,"This painting belonged to a series on the life of the Virgin, executed for a private oratory. Cycles of paintings on the life of the Virgin were very common in 17th-century Spanish art. These series sometimes consisted of twelve scenes, one for each star, with each illustrating one of the twelve gozos or sung poems of Mary, just as each star reminded the believer to pray a Hail Mary. The present set is related to Madrid on account of a specific iconographic detail. In all these scenes the Virgin's head is surrounded by a halo formed by the twelve stars of St John's vision in the Apocalypse, as if it were a representation of the Immaculate Conception, whereas the other figures display the usual halos of unbroken lines. In the case of Mary this distinction is based on devotion to the Immaculate Conception and was very common in Madrid painting during the reign of the last Habsburg king.",https://www.wga.hu/art/e/ezquerra/cycle2.jpg,annunciation
_art_m_master_zunk_sp_zunk_sp3_26annunc.jpg,"The Annunciation group from the last quarter of the 16th century display similarities with Venetian Mannerism both in style and in motif, its details showing the influence of Alessandro Vittoria and Girolamo Campagna. It  it is painted, gilt, and decorated with incised ornament – typical in Spanish art. The work is the fragment of an altar retable.",https://www.wga.hu/art/m/master/zunk_sp/zunk_sp3/26annunc.jpg,annunciation
_art_t_tiziano_01_1510s_15trevis.jpg,"The interesting spatial composition of this picture was undoubtedly Titian's own idea, as is the treatment of the figure of Mary, who is wearing a wonderfully draped garment with wide folds, made of a heavy lustrous silk. Numerous scholars have expressed their doubts about the figure of the angel and the kneeling donor Broccardo Malchiostro. In 1526, the citizens of Treviso, animated by a strong dislike of Malchiostro and outrage that he should have had himself so obviously portrayed in an altarpiece — something that was not customary in either Venice or Treviso — smeared pitch across the painting, and the work had to be renovated.",https://www.wga.hu/art/t/tiziano/01_1510s/15trevis.jpg,annunciation
_art_r_raphael_1early_04oddi1.jpg,"Extant drawings demonstrate the tremendous amount of thought which Raphael put into the realization of the Oddi Altarpiece and some details, notably the highly individual faces of the Apostles and the serene landscape in the background, are quite masterful. But the most meaningful passages are found in the predella scenes: the vast space which opens out beneath the colonnades of the Annunciation; the highly animated Adoration of the Magi; and the free quality of the atmosphere in the Presentation in the Temple, which foreshadows the extraordinary spatial intuition of some of the artist's future Vatican compositions.",https://www.wga.hu/art/r/raphael/1early/04oddi1.jpg,annunciation
_art_e_eyck_van_jan_09ghent_2closed1_u4annun.jpg,"When closed, the altarpiece has on the outside of its wings a large Annunciation, the angel Gabriel and the Virgin being separated by two small panels. Above the angel, in the lunette, Prophet Micheas is depicted.  The Latin name of the Prophet is indicated on the frame.",https://www.wga.hu/art/e/eyck_van/jan/09ghent/2closed1/u4annun.jpg,annunciation
_art_t_torriti_mosaic_5scene1.jpg,"Five scenes from the life of Mary are beneath the Coronation of the Virgin at window level: the Annunciation, the Nativity, the Adoration of the Kings, the Presentation in the Temple, and the Dormition.The picture shows the Annunciation.",https://www.wga.hu/art/t/torriti/mosaic/5scene1.jpg,annunciation
_art_r_robusti_domenico_avogadr2.jpg,"In the Venetian Republic, the Maggior Consiglio elected a magistracy, made up of three members (the ""Avogadri""). In the Sala dei Censori a frieze presents the portraits of magistrates by Tintoretto's son, Domenico Robusti.The picture shows part of the frieze of the Sala dei Censori.",https://www.wga.hu/art/r/robusti/domenico/avogadr2.jpg,annunciation
_art_l_lotto_5_06annun1.jpg,"This odd and unusual Annunciation scene takes place in Mary's chamber, represented with fidelity to detail yet lighted in surprising way, even from below. Mary has been reading at a prie-dieu when God the Father burst in from the loggia, stretching forth his hands as if sending down the dove of the Holy Spirit, although no dove is seen. Gabriel runs in from the door bearing a huge lily and drops suddenly to one knee. Mary turns toward us and opens her hands in wonder. A cat scurries away in terror, casting a shadow on the floor, as does the rushing angel.The Recanati Annunciation is one of Lotto's best-loved works, above all for its refreshingly original and unrhetorical treatment of a very familiar theme. The holy figures are represented in a way that is touchingly direct, almost naive, and the scene is lent a further immediacy by the detailed description of the Virgin's bedchamber and garden beyond and by the quasi-humorous prominence of the frightened cat.The painting was executed for the oratory of Santa Maria sopra Mercanti, where it remained until 1953, when it was transferred to the museum. The artist had already returned to Venice when he executed this agitated, very personal interpretation of the theme. Although the painting is generally dated to the late 1520s, recently it was proposed from stylistic considerations that it dates from soon after Lotto's return to the Marches in 1533.",https://www.wga.hu/art/l/lotto/5/06annun1.jpg,annunciation
_art_a_albertin_visitat1.jpg,"The predella of the altarpiece with the Visitation shows three stories from the life of Christ: the Annunciation, the Birth of Christ and the Circumcision. Despite the small size of the three compartments, Albertinelli succeeds in constructing austere, essential spaces which display a great formal balance. The small, full figures are firmly and vigorously placed in scenes which respect the most rigorous perspective laws of the Florentine Quattrocento.",https://www.wga.hu/art/a/albertin/visitat1.jpg,annunciation
_art_g_gozzoli_1early_02annunc.jpg,This panel was commissioned for a Dominican church through Fra Angelico's intervention.,https://www.wga.hu/art/g/gozzoli/1early/02annunc.jpg,annunciation
_art_d_donatell_2_mature_various_2annun_3.jpg,"The Annunciation in Santa Croce is the first work to reflect Donatello's new tendencies following his stay in Rome. ""It was put near the altar of the Cavalcanti Chapel. For this he made an ornament in the grotesque style, with a base of varied and intertwined work, surmounted by a quartercircle, and with six putti; these garlanded putti have their arms round each other as if they are afraid of the height and are trying to steady themselves. Donatello's ingenuity and skill are specially apparent in the figure of the Virgin herself: frightened by the unexpected appearance of the angel she makes a modest reverence with a charming, timid movement, turning with exquisite grace towards him as he makes his salutation. The Virgin's movement and expression reveal both her humility and the gratitude appropriate to an unexpected gift, particularly a gift as great as this. Moreover, Donatello created a masterly flow of folds and curves in the draperies of the Madonna and angel, suggesting the form of the nude figures and showing how he was striving to recover the beauty of the ancients, which had been lost for so many years. He displayed such skill and facility that, in short, no one could have bettered his design, his jjudgment, his use of the chisel, or his execution of the work."" (Vasari).The setting is elaborately classical - though the composition recalls iconographical precedents of the 14th century - and is richly decorated with lavish gilding on stone. The composition conveys a strong impression of the episode of the Annunciation: of an unlooked for gift received with serene grace. Other works of this period are inspired by an entirely different spirit.",https://www.wga.hu/art/d/donatell/2_mature/various/2annun_3.jpg,annunciation
_art_g_greco_el_12_1205grec.jpg,The picture shows the upper part of the painting. The music-making angels may refer to the heavenly music that marked the Incarnation.,https://www.wga.hu/art/g/greco_el/12/1205grec.jpg,annunciation
_art_l_lippi_filippo_1440_10annun.jpg,"An orphan placed in the friary as a child, Fra Filippo took his vows at Santa Maria del Carmine in Florence in 1421, in time to observe Masaccio and Masolino at work on the famous frescoes there. He was more suited to the life of a painter than to that of a Carmelite, for in 1456, while chaplain to a convent in Prato, he induced a nun to elope with him. She was to bear him a child, Filippino, who grew up to be an excellent painter of outstandingly chaste morals. Filippo was employed as an artist by the Medici, and through their intercession obtained a special dispensation to marry Filippino's mother.The Annunciation is one of a pair of panels originally from a Medici palace in Florence; the other, hanging also in the National Gallery, depicts seven saints of special significance to the family. The shape and subject matter of both panels suggest that they were part of the furnishings of two separate but related rooms, either as bed-heads or as panels situated above a bed or door. While the Seven Saints illustrates a dynastic theme through the male members of the family, the Annunciation would have been more suitable for a woman's room.The Medici device of three feathers within a diamond ring is `sculpted' in relief on the edge of the parapet which separates the Virgin's `garden enclosed' from her bedchamber. Mary's purity is further alluded to in the lilies held by the Archangel Gabriel and those growing in the urn between them. From the centre of the arched top of the panel the hand of God the Father has launched the dove of the Holy Spirit. Its spiraling flight path, outlined in glittering gold, is about to end in the Virgin's womb from which emanates a small scattering of gold rays. In Mary's submissive pose Lippi illustrates the moment in the Gospel of Saint Luke (l: 38) when she says: `Behold the handmaid of the Lord; be it unto me according to thy word.'All the qualities for which the Medici prized Fra Filippo's art are demonstrated in this image. The austerity of the centralised perspective (the slope of the floor is exaggerated to account for the angle at which the panel was originally to be viewed) and of the strict geometry inherited from Masaccio is tempered by the artist's sublimely delicate use of line, colour and ornament. The Virgin's transparent veil gently softens the curve of her neck and shoulders, Gabriel's peacock wings echo the curve of the arch. But the greatest beauty of the painting resides in the meeting of angel and Virgin, virtual mirror images of each other. The one inclines his profiled head and bends his arm in gentle deference, the other responds with grave humility.",https://www.wga.hu/art/l/lippi/filippo/1440/10annun.jpg,annunciation
_art_t_tintoret_3b_3ground_1annunc1.jpg,"The once opulent palace is in an advanced state of disrepair. The frayed seat gives the lie to the princely bed, and the new mistress wears the everyday attire of a commoner. Doors and windows have gone. Angels pour in. There are contradictions in the living room and surprises in the carpenter's shop.",https://www.wga.hu/art/t/tintoret/3b/3ground/1annunc1.jpg,annunciation
_art_m_master_zunk_fl_16_paint_2_04wings.jpg,"The Mannerist tendency in the old duchy of Brabant (Antwerp-Brussels), had some points of contact with the more sedate Bruges style. It is not always clear, however, whether a particular work was painted by Bruges masters who had settled in Antwerp or in Bruges itself. Alongside the pure Antwerp and Bruges styles, a kind of Bruges-Antwerp fusion can be distinguished, symbolizing the growing attraction of the rising metropolis. The wings with the Annunciation and Visitation are examples of this mixed style.",https://www.wga.hu/art/m/master/zunk_fl/16_paint/2/04wings.jpg,annunciation
_art_d_duccio_maesta_predel_f_pre_f_1b.jpg,"The detail shows the vase of lilies which perhaps can be related to Cavallini's mosaic of the Annunciation in Santa Maria in Trastevere, Rome.",https://www.wga.hu/art/d/duccio/maesta/predel_f/pre_f_1b.jpg,annunciation
_art_c_cort_zuccaro.jpg,"This engraving was made after the fresco by Federico Zuccaro in the apse calotte of the Jesuit church, formerly Collegio Romano in Rome. The elaborate, multi-figured composition was patterned on Raphael's Disputa in the Stanza della Segnatura in Vatican.",https://www.wga.hu/art/c/cort/zuccaro.jpg,annunciation
_art_b_bartolom_fra_annuncia.jpg,"The painting is signed on the back and dates from 1497 but appears to be a collaborative effort with Mariotto Albertinelli with whom Fra Bartolomeo performed a partnership, perhaps by the mid-1490s.A rather conservative composition that still reveals impulses from both Filippino Lippi and Perugino, this painting emphasizes the distant landscape at the centre of the composition. The perspectival construction of the floor leads through an open doorway to a bright, airy country scene dominated by a single tree, which might refer to the Crucifixion.",https://www.wga.hu/art/b/bartolom/fra/annuncia.jpg,annunciation
_art_zgothic_gothic_1_10f_1230.jpg,The figures shown are from the south-west portal. The sculptures represent an austere style as compared with the earlier style of Chartres and Reims.,https://www.wga.hu/art/zgothic/gothic/1/10f_1230.jpg,annunciation
_art_m_master_legend1_3annunc1.jpg,"The picture shows the central panel of the triptych with the scene of the Annunciation.The Annunciation takes place in the bedchamber of the Virgin, a setting that alludes to the consummation of her marriage to God. The Archangel Gabriel has interrupted the Virgin's prayers with his message: ""Hail, full of Grace."" The Holy Spirit, in the form of a dove, hovers over her head as Christ is conceived in her womb.",https://www.wga.hu/art/m/master/legend1/3annunc1.jpg,annunciation
_art_m_maiano_benedett_annuncia.jpg,"Benedetto da Maiano was one of the most important sculptors working in the final decades of the fifteenth century. The Altarpiece of the Annunciation - one of his late masterpieces - is in effect a painted altarpiece turned to stone, replete with a predella and three-dimensional saints in the niches.",https://www.wga.hu/art/m/maiano/benedett/annuncia.jpg,annunciation
_art_c_cavallin_mosaic_2scene1.jpg,The detail represents the head of the angel.,https://www.wga.hu/art/c/cavallin/mosaic/2scene1.jpg,annunciation
_art_zgothic_mural_12c2_02catala.jpg,"The PanteÃ³n de los Reyes of San Isidoro in LeÃ³n is the burial place of several kings and queens of LeÃ³n (almost 33 members of the ancient Court of LeÃ³n). The burial chamber was decorated by an artist from Catalonia who around 1180 painted magnificent frescoes over the walls and on the ceiling. Using mainly bluish-grey, red and deep-brown shades and a typically Byzantine style, the artist depicted scenes from the life of Christ that are enlivened by ornamental plant motifs and animals.The PanteÃ³n de los Reyes has been called the ""Sistine Chapel of the Romanesque period.""",https://www.wga.hu/art/zgothic/mural/12c2/02catala.jpg,annunciation
_art_l_leonardo_01_2annunc.jpg,"The archangel Gabriel is kneeling as a dignified profile figure and raising his right hand in greeting to Mary, indicating her divine pregnancy. The Virgin has stopped reading and reacts to the Annunciation with an expression of deep respect and by gesturing with her left hand. There is a conspicuous perspectival mistake: her right arm had to be painted too long proportionally, so that, despite her seated position, it would still be able to depict the impressive position other hand over the prie-dieu. Leonardo depicted Mary in a three-quarter profile in front of the corner of a room. All three spatial coordinates - height, width and depth - converge on this point, thus creating a sense of depth in the picture as well as enhancing the importance of Mary. Her head clearly contrasts with the dark wall and her body is emphatically framed by the cornerstones whose parallel lines are converging on her.The work came to the Uffizi in 1867 from the monastery of San Bartolomeo of Monteoliveto, near Florence. It was ascribed to Domenico Ghirlandaio until 1869, when some critics recognised it as a youthful work by Leonardo, executed around 1472-1475, when he was still an apprentice in the workshop of his master, Andrea del Verrocchio. The sacred scene is set in the garden of a Florentine palace, with a landscape on the background which is already peculiarly Leonardesque, for the magic and unreal atmosphere created by mountains, water and sky. Leonardo's personality is pointed out also in the beautiful drapery of the Virgin and the Angel, while the marble table in front of her probably quotes the tomb of Piero and Giovanni dei Medici in the church of San Lorenzo sculpted by Verrocchio in this period.",https://www.wga.hu/art/l/leonardo/01/2annunc.jpg,annunciation
_art_l_leonardo_01_7annunc2.jpg,The detail shows the Virgin annunciated.,https://www.wga.hu/art/l/leonardo/01/7annunc2.jpg,annunciation
_art_q_quercia_jacopo_siena_an_angel.jpg,A number of wooden polychrome works are assigned to Jacopo della Quercia. The lyrical Annunciation is heavily repainted. The angel once held an olive branch.,https://www.wga.hu/art/q/quercia/jacopo/siena/an_angel.jpg,annunciation
_art_b_bachelie_relief3.jpg,"This half-relief is one of the four surviving reliefs from the large altarpiece of the Church of Our Lady of Dalbade, demolished in 1741.",https://www.wga.hu/art/b/bachelie/relief3.jpg,annunciation
_art_m_master_bertram_grabow4.jpg,"There is definite charm in the naïvetÃ© of Master Bertram's compositions of the Grabow altarpiece panels. In the Annunciation, the figure of God the Father dissolves in the golden background, his features lightly sketched in red, suggesting his pure being. Gabriel has a modeled head seen in harsh profile, but his mantle merges with the gold and modeled with the same soft red tints. The tiny figure of a nude infant carrying a cross follows the dove of the Holy Ghost dispatched by the Father in heaven.Master Bertam's childlike style had an immediate impact on the artists of Hamburg and its environs that lasted for two generations, after which the style of another artists who settled in Hamburg from the Lower Rhine, master Francke, became the model for North German painters.",https://www.wga.hu/art/m/master/bertram/grabow4.jpg,annunciation
_art_b_broederl_02left6.jpg,"At the moment of the Annunciation, Mary is sitting in a small pavilion attached to a much larger and much grander building behind. The slender rib vaults, the two windows surmounted by clover-leaf tracery, and the rectangular paving mark the style as Gothic.",https://www.wga.hu/art/b/broederl/02left6.jpg,annunciation
_art_p_piero_2_91_91annun2.jpg,"From up in heaven the Eternal Father, seen in half-length, stretches out his arms sending down the Holy Spirit in the form of golden rays of light. The Lord is represented as a good, white-haired old man, similar to King Chosroes: the head, in fact, was made using the same cartoon.",https://www.wga.hu/art/p/piero/2/91/91annun2.jpg,annunciation
_art_m_master_ab_panel1.jpg,"There exists a series of six panels (five in Dresden and one in Moscow) which depicts Scenes from the Childhood  of Jesus: The Annunciation, The Visitation, The Birth of Jesus, The Adoration of the Magi, The Circumcision and The Flight into Egypt. The sequence is regarded as a Life of the Virgin, although only the story of Jesus's childhood is told, while specific events in the life of Mary, such as the birth of the Mother of God, her death, ascension and coronation, are missing. Three of the Dresden panels are signed with the monogram AB, similar to DÃ¼rer's famous monogram. The painter of these panels is referred to as the Monogrammist AB, a painter of Swabian origin, active in Saxony with close connections with Lucas Cranach's workshop.",https://www.wga.hu/art/m/master/ab/panel1.jpg,annunciation
_art_b_botticel_22_85cestel.jpg,The hands of the angel and Mary constitute the central point of the painting. Annunciation and acceptance of the message are expressed in a fascinating manner here.,https://www.wga.hu/art/b/botticel/22/85cestel.jpg,annunciation
_art_m_mariotto_angel.jpg,The shape of the panel suggests it once formed the cusp of an altarpiece complex. We can assume that this panel was the apex to the left wing and would have been accompanied by a Virgin at right and likely a depiction of God the Father in the centre.,https://www.wga.hu/art/m/mariotto/angel.jpg,annunciation
_art_b_bonfigli_annunci.jpg,"This panel demonstrates the best of Bonfigli's qualities and his strong propensity for evocative settings. The distant vista in the painting is framed by barren hillside, and there is a lake dotted with sailing vessels. The upper half of the composition establishes a contrast with the coloured marbles and sculpted reliefs of the richly furnished enclosure in the foreground.",https://www.wga.hu/art/b/bonfigli/annunci.jpg,annunciation
_art_d_durer_2_12_5virgin_07_life.jpg,"This is the first cut of the series. There is a sketch of the composition, slightly tinted with water-colour, at Berlin.",https://www.wga.hu/art/d/durer/2/12/5virgin/07_life.jpg,annunciation
_art_r_rublyov_annunci.jpg,There is little information about Rublyov's life. The first mention of the painter is in 1405 when he decorated icons and frescos for the Cathedral of the Annunciation of the Moscow Kremlin in company with Theophanes the Greek.,https://www.wga.hu/art/r/rublyov/annunci.jpg,annunciation
_art_h_hoogstra_annuncia.jpg,"This painting with an uncommon subject and comparatively small scale probably was painted for a private Catholic patron. Van Hoogstraten had worked for foreign Catholics and like other Protestant players in the Netherlands he also had Dutch Catholic clients and was capable of meeting their demands sympathetically.The present picture, like some other painted for Catholic patrons, may be placed within the tradition of ""Dutch Classicism,"" which was rising about 1670 (GÃ©rard de Lairesse being a key representative).",https://www.wga.hu/art/h/hoogstra/annuncia.jpg,annunciation
_art_p_piero_1_3anton05.jpg,The Annunciation is the topmost part of the large polyptych that Piero painted for the Perugian convent of Sant'Antonio alle Monache. The painting is a stunning demonstration of how perfectly the artist could handle perspective. This is evident not just in the way he painted the architecture of the colonnade rushing away from us but includes the sophisticated manner in which he painted light and shade. The effect almost amounts to trompe-l'oeil.,https://www.wga.hu/art/p/piero/1/3anton05.jpg,annunciation
_art_g_greco_el_11_1110grec.jpg,The picture shows the lower scene of the elongated composition.,https://www.wga.hu/art/g/greco_el/11/1110grec.jpg,annunciation
_art_b_bellini_jacopo_annuncia.jpg,"Jacopo Bellini's fame in history lies in having been the father and teacher of his talented sons Giovanni and Gentile, as well as the father-in-law of Andrea Mantegna. But in his own time, he was very highly regarded as a painter in his own right. Relatively few pictures that are securely attributed to him have survived. Of these, the finest is this brilliant Annunciation, with its five engaging predella panels which illustrate incidents in the life of Mary. Jacopo demonstrates a connection with his teacher Gentile da Fabriano, but also an awareness of the new developments unfolding in Florence.",https://www.wga.hu/art/b/bellini/jacopo/annuncia.jpg,annunciation
